Episode,Agent,TotalReward,Status,Epsilon
233,34,-78.20,TimedOut,0.3110
233,35,-87.50,TimedOut,0.3110
233,36,149.70,ReachedGoal,0.3110
233,37,253.60,ReachedGoal,0.3110
233,38,-68.10,TimedOut,0.3110
233,39,-116.70,TimedOut,0.3110
233,40,-146.40,TimedOut,0.3110
233,41,254.70,ReachedGoal,0.3110
233,42,243.10,ReachedGoal,0.3110
233,43,299.50,ReachedGoal,0.3110
233,44,-127.10,TimedOut,0.3110
233,45,241.30,ReachedGoal,0.3110
233,46,-77.80,TimedOut,0.3110
233,47,278.60,ReachedGoal,0.3110
233,48,264.40,ReachedGoal,0.3110
233,49,185.00,ReachedGoal,0.3110
234,0,-78.30,TimedOut,0.3095
234,1,-106.30,TimedOut,0.3095
234,2,-115.70,TimedOut,0.3095
234,3,-147.50,TimedOut,0.3095
234,4,269.20,ReachedGoal,0.3095
234,5,258.40,ReachedGoal,0.3095
234,6,-77.70,TimedOut,0.3095
234,7,-77.40,TimedOut,0.3095
234,8,209.20,ReachedGoal,0.3095
234,9,296.10,ReachedGoal,0.3095
234,10,-118.20,TimedOut,0.3095
234,11,-68.00,TimedOut,0.3095
234,12,235.00,ReachedGoal,0.3095
234,13,-88.30,TimedOut,0.3095
234,14,-138.30,TimedOut,0.3095
234,15,-88.90,TimedOut,0.3095
234,16,279.10,ReachedGoal,0.3095
234,17,-86.10,TimedOut,0.3095
234,18,246.10,ReachedGoal,0.3095
234,19,255.50,ReachedGoal,0.3095
234,20,177.20,ReachedGoal,0.3095
234,21,-67.70,TimedOut,0.3095
234,22,295.50,ReachedGoal,0.3095
234,23,266.40,ReachedGoal,0.3095
234,24,-117.00,TimedOut,0.3095
234,25,278.70,ReachedGoal,0.3095
234,26,-137.40,TimedOut,0.3095
234,27,256.80,ReachedGoal,0.3095
234,28,-68.50,TimedOut,0.3095
234,29,262.10,ReachedGoal,0.3095
234,30,243.50,ReachedGoal,0.3095
234,31,-68.80,TimedOut,0.3095
234,32,291.90,ReachedGoal,0.3095
234,33,-87.30,TimedOut,0.3095
234,34,273.70,ReachedGoal,0.3095
234,35,171.20,ReachedGoal,0.3095
234,36,-56.60,TimedOut,0.3095
234,37,-127.60,TimedOut,0.3095
234,38,249.20,ReachedGoal,0.3095
234,39,-68.40,TimedOut,0.3095
234,40,194.10,ReachedGoal,0.3095
234,41,242.60,ReachedGoal,0.3095
234,42,249.50,ReachedGoal,0.3095
234,43,238.40,ReachedGoal,0.3095
234,44,232.80,ReachedGoal,0.3095
234,45,266.90,ReachedGoal,0.3095
234,46,276.90,ReachedGoal,0.3095
234,47,275.20,ReachedGoal,0.3095
234,48,209.10,ReachedGoal,0.3095
234,49,265.50,ReachedGoal,0.3095
235,0,298.10,ReachedGoal,0.3079
235,1,-99.40,TimedOut,0.3079
235,2,252.70,ReachedGoal,0.3079
235,3,217.90,ReachedGoal,0.3079
235,4,-116.20,TimedOut,0.3079
235,5,218.70,ReachedGoal,0.3079
235,6,-216.00,TimedOut,0.3079
235,7,-137.10,TimedOut,0.3079
235,8,-98.70,TimedOut,0.3079
235,9,-137.30,TimedOut,0.3079
235,10,226.00,ReachedGoal,0.3079
235,11,174.10,ReachedGoal,0.3079
235,12,-88.10,TimedOut,0.3079
235,13,231.20,ReachedGoal,0.3079
235,14,277.40,ReachedGoal,0.3079
235,15,251.50,ReachedGoal,0.3079
235,16,224.60,ReachedGoal,0.3079
235,17,-78.10,TimedOut,0.3079
235,18,-78.00,TimedOut,0.3079
235,19,232.00,ReachedGoal,0.3079
235,20,286.70,ReachedGoal,0.3079
235,21,195.90,ReachedGoal,0.3079
235,22,-88.00,TimedOut,0.3079
235,23,-59.80,TimedOut,0.3079
235,24,-108.50,TimedOut,0.3079
235,25,205.40,ReachedGoal,0.3079
235,26,-157.00,TimedOut,0.3079
235,27,273.50,ReachedGoal,0.3079
235,28,-155.80,TimedOut,0.3079
235,29,242.10,ReachedGoal,0.3079
235,30,245.60,ReachedGoal,0.3079
235,31,-118.30,TimedOut,0.3079
235,32,268.50,ReachedGoal,0.3079
235,33,241.10,ReachedGoal,0.3079
235,34,-77.00,TimedOut,0.3079
235,35,241.50,ReachedGoal,0.3079
235,36,210.60,ReachedGoal,0.3079
235,37,264.90,ReachedGoal,0.3079
235,38,-107.70,TimedOut,0.3079
235,39,-78.20,TimedOut,0.3079
235,40,138.80,ReachedGoal,0.3079
235,41,210.10,ReachedGoal,0.3079
235,42,227.40,ReachedGoal,0.3079
235,43,288.90,ReachedGoal,0.3079
235,44,265.00,ReachedGoal,0.3079
235,45,167.20,ReachedGoal,0.3079
235,46,-118.00,TimedOut,0.3079
235,47,-66.70,TimedOut,0.3079
235,48,-117.30,TimedOut,0.3079
235,49,147.20,ReachedGoal,0.3079
236,0,-96.00,TimedOut,0.3064
236,1,-98.60,TimedOut,0.3064
236,2,-175.50,TimedOut,0.3064
236,3,-187.40,TimedOut,0.3064
236,4,-127.30,TimedOut,0.3064
236,5,-105.20,TimedOut,0.3064
236,6,-115.70,TimedOut,0.3064
236,7,-68.20,TimedOut,0.3064
236,8,159.80,ReachedGoal,0.3064
236,9,-106.90,TimedOut,0.3064
236,10,230.30,ReachedGoal,0.3064
236,11,201.30,ReachedGoal,0.3064
236,12,296.00,ReachedGoal,0.3064
236,13,-197.30,TimedOut,0.3064
236,14,-58.20,TimedOut,0.3064
236,15,225.10,ReachedGoal,0.3064
236,16,-136.30,TimedOut,0.3064
236,17,210.90,ReachedGoal,0.3064
236,18,-97.80,TimedOut,0.3064
236,19,-129.20,TimedOut,0.3064
236,20,156.10,ReachedGoal,0.3064
236,21,-68.60,TimedOut,0.3064
236,22,-115.10,TimedOut,0.3064
236,23,-157.70,TimedOut,0.3064
236,24,278.90,ReachedGoal,0.3064
236,25,-99.60,TimedOut,0.3064
236,26,270.70,ReachedGoal,0.3064
236,27,-108.50,TimedOut,0.3064
236,28,297.00,ReachedGoal,0.3064
236,29,-166.50,TimedOut,0.3064
236,30,252.90,ReachedGoal,0.3064
236,31,-58.60,TimedOut,0.3064
236,32,287.10,ReachedGoal,0.3064
236,33,-138.10,TimedOut,0.3064
236,34,238.20,ReachedGoal,0.3064
236,35,230.90,ReachedGoal,0.3064
236,36,-137.00,TimedOut,0.3064
236,37,-60.50,TimedOut,0.3064
236,38,-68.00,TimedOut,0.3064
236,39,-67.30,TimedOut,0.3064
236,40,-135.20,TimedOut,0.3064
236,41,-68.60,TimedOut,0.3064
236,42,-108.20,TimedOut,0.3064
236,43,-59.50,TimedOut,0.3064
236,44,-85.40,TimedOut,0.3064
236,45,-59.80,TimedOut,0.3064
236,46,-125.60,TimedOut,0.3064
236,47,-108.90,TimedOut,0.3064
236,48,282.10,ReachedGoal,0.3064
236,49,-87.80,TimedOut,0.3064
237,0,-79.30,TimedOut,0.3048
237,1,-137.00,TimedOut,0.3048
237,2,233.90,ReachedGoal,0.3048
237,3,254.10,ReachedGoal,0.3048
237,4,-145.10,TimedOut,0.3048
237,5,207.20,ReachedGoal,0.3048
237,6,299.20,ReachedGoal,0.3048
237,7,251.80,ReachedGoal,0.3048
237,8,248.60,ReachedGoal,0.3048
237,9,252.10,ReachedGoal,0.3048
237,10,295.30,ReachedGoal,0.3048
237,11,-99.00,TimedOut,0.3048
237,12,210.10,ReachedGoal,0.3048
237,13,180.00,ReachedGoal,0.3048
237,14,156.80,ReachedGoal,0.3048
237,15,-99.30,TimedOut,0.3048
237,16,271.30,ReachedGoal,0.3048
237,17,224.10,ReachedGoal,0.3048
237,18,268.60,ReachedGoal,0.3048
237,19,-126.00,TimedOut,0.3048
237,20,206.40,ReachedGoal,0.3048
237,21,290.40,ReachedGoal,0.3048
237,22,194.20,ReachedGoal,0.3048
237,23,188.10,ReachedGoal,0.3048
237,24,-134.90,TimedOut,0.3048
237,25,-146.40,TimedOut,0.3048
237,26,235.00,ReachedGoal,0.3048
237,27,-57.80,TimedOut,0.3048
237,28,220.90,ReachedGoal,0.3048
237,29,280.40,ReachedGoal,0.3048
237,30,271.00,ReachedGoal,0.3048
237,31,194.90,ReachedGoal,0.3048
237,32,-196.20,TimedOut,0.3048
237,33,275.60,ReachedGoal,0.3048
237,34,-146.60,TimedOut,0.3048
237,35,237.60,ReachedGoal,0.3048
237,36,-118.10,TimedOut,0.3048
237,37,249.30,ReachedGoal,0.3048
237,38,253.10,ReachedGoal,0.3048
237,39,-76.50,TimedOut,0.3048
237,40,-78.20,TimedOut,0.3048
237,41,-105.10,TimedOut,0.3048
237,42,286.90,ReachedGoal,0.3048
237,43,-115.50,TimedOut,0.3048
237,44,221.40,ReachedGoal,0.3048
237,45,-134.90,TimedOut,0.3048
237,46,241.20,ReachedGoal,0.3048
237,47,137.70,ReachedGoal,0.3048
237,48,-77.40,TimedOut,0.3048
237,49,-96.70,TimedOut,0.3048
238,0,285.30,ReachedGoal,0.3033
238,1,252.10,ReachedGoal,0.3033
238,2,-137.40,TimedOut,0.3033
238,3,-176.20,TimedOut,0.3033
238,4,-126.40,TimedOut,0.3033
238,5,271.30,ReachedGoal,0.3033
238,6,-87.20,TimedOut,0.3033
238,7,230.60,ReachedGoal,0.3033
238,8,-147.80,TimedOut,0.3033
238,9,-89.10,TimedOut,0.3033
238,10,-85.50,TimedOut,0.3033
238,11,214.30,ReachedGoal,0.3033
238,12,-116.30,TimedOut,0.3033
238,13,248.60,ReachedGoal,0.3033
238,14,-107.10,TimedOut,0.3033
238,15,261.40,ReachedGoal,0.3033
238,16,251.90,ReachedGoal,0.3033
238,17,272.10,ReachedGoal,0.3033
238,18,-75.70,TimedOut,0.3033
238,19,-105.90,TimedOut,0.3033
238,20,297.40,ReachedGoal,0.3033
238,21,225.10,ReachedGoal,0.3033
238,22,-87.20,TimedOut,0.3033
238,23,-109.60,TimedOut,0.3033
238,24,207.00,ReachedGoal,0.3033
238,25,-69.00,TimedOut,0.3033
238,26,243.10,ReachedGoal,0.3033
238,27,229.70,ReachedGoal,0.3033
238,28,224.10,ReachedGoal,0.3033
238,29,-146.30,TimedOut,0.3033
238,30,-67.10,TimedOut,0.3033
238,31,231.40,ReachedGoal,0.3033
238,32,272.40,ReachedGoal,0.3033
238,33,-77.70,TimedOut,0.3033
238,34,-185.00,TimedOut,0.3033
238,35,-136.30,TimedOut,0.3033
238,36,279.00,ReachedGoal,0.3033
238,37,280.90,ReachedGoal,0.3033
238,38,245.60,ReachedGoal,0.3033
238,39,-116.00,TimedOut,0.3033
238,40,227.10,ReachedGoal,0.3033
238,41,-106.80,TimedOut,0.3033
238,42,-194.40,TimedOut,0.3033
238,43,235.80,ReachedGoal,0.3033
238,44,281.10,ReachedGoal,0.3033
238,45,268.20,ReachedGoal,0.3033
238,46,248.60,ReachedGoal,0.3033
238,47,292.20,ReachedGoal,0.3033
238,48,-79.30,TimedOut,0.3033
238,49,-125.00,TimedOut,0.3033
239,0,257.60,ReachedGoal,0.3018
239,1,234.90,ReachedGoal,0.3018
239,2,269.20,ReachedGoal,0.3018
239,3,-106.40,TimedOut,0.3018
239,4,268.00,ReachedGoal,0.3018
239,5,-107.40,TimedOut,0.3018
239,6,238.90,ReachedGoal,0.3018
239,7,262.00,ReachedGoal,0.3018
239,8,261.20,ReachedGoal,0.3018
239,9,242.40,ReachedGoal,0.3018
239,10,287.60,ReachedGoal,0.3018
239,11,-135.90,TimedOut,0.3018
239,12,269.80,ReachedGoal,0.3018
239,13,246.40,ReachedGoal,0.3018
239,14,273.10,ReachedGoal,0.3018
239,15,-67.50,TimedOut,0.3018
239,16,-86.60,TimedOut,0.3018
239,17,178.30,ReachedGoal,0.3018
239,18,224.70,ReachedGoal,0.3018
239,19,270.40,ReachedGoal,0.3018
239,20,221.70,ReachedGoal,0.3018
239,21,196.50,ReachedGoal,0.3018
239,22,295.40,ReachedGoal,0.3018
239,23,195.20,ReachedGoal,0.3018
239,24,281.50,ReachedGoal,0.3018
239,25,-56.00,TimedOut,0.3018
239,26,-87.70,TimedOut,0.3018
239,27,238.60,ReachedGoal,0.3018
239,28,-89.00,TimedOut,0.3018
239,29,265.80,ReachedGoal,0.3018
239,30,292.40,ReachedGoal,0.3018
239,31,-106.00,TimedOut,0.3018
239,32,234.50,ReachedGoal,0.3018
239,33,220.80,ReachedGoal,0.3018
239,34,230.90,ReachedGoal,0.3018
239,35,256.50,ReachedGoal,0.3018
239,36,-145.90,TimedOut,0.3018
239,37,266.20,ReachedGoal,0.3018
239,38,166.50,ReachedGoal,0.3018
239,39,242.10,ReachedGoal,0.3018
239,40,199.00,ReachedGoal,0.3018
239,41,295.90,ReachedGoal,0.3018
239,42,287.90,ReachedGoal,0.3018
239,43,228.00,ReachedGoal,0.3018
239,44,269.10,ReachedGoal,0.3018
239,45,275.80,ReachedGoal,0.3018
239,46,240.20,ReachedGoal,0.3018
239,47,282.50,ReachedGoal,0.3018
239,48,299.60,ReachedGoal,0.3018
239,49,265.40,ReachedGoal,0.3018
240,0,212.10,ReachedGoal,0.3003
240,1,244.90,ReachedGoal,0.3003
240,2,287.10,ReachedGoal,0.3003
240,3,209.10,ReachedGoal,0.3003
240,4,-77.60,TimedOut,0.3003
240,5,-59.60,TimedOut,0.3003
240,6,-60.80,TimedOut,0.3003
240,7,-135.50,TimedOut,0.3003
240,8,199.90,ReachedGoal,0.3003
240,9,286.60,ReachedGoal,0.3003
240,10,264.50,ReachedGoal,0.3003
240,11,259.00,ReachedGoal,0.3003
240,12,288.60,ReachedGoal,0.3003
240,13,249.80,ReachedGoal,0.3003
240,14,-78.20,TimedOut,0.3003
240,15,-79.10,TimedOut,0.3003
240,16,243.00,ReachedGoal,0.3003
240,17,199.40,ReachedGoal,0.3003
240,18,232.70,ReachedGoal,0.3003
240,19,222.10,ReachedGoal,0.3003
240,20,-107.10,TimedOut,0.3003
240,21,248.40,ReachedGoal,0.3003
240,22,229.00,ReachedGoal,0.3003
240,23,193.70,ReachedGoal,0.3003
240,24,282.00,ReachedGoal,0.3003
240,25,-87.50,TimedOut,0.3003
240,26,230.90,ReachedGoal,0.3003
240,27,-58.20,TimedOut,0.3003
240,28,-77.00,TimedOut,0.3003
240,29,297.70,ReachedGoal,0.3003
240,30,-86.90,TimedOut,0.3003
240,31,191.60,ReachedGoal,0.3003
240,32,221.30,ReachedGoal,0.3003
240,33,254.60,ReachedGoal,0.3003
240,34,206.30,ReachedGoal,0.3003
240,35,216.30,ReachedGoal,0.3003
240,36,215.80,ReachedGoal,0.3003
240,37,231.70,ReachedGoal,0.3003
240,38,250.20,ReachedGoal,0.3003
240,39,281.60,ReachedGoal,0.3003
240,40,-56.10,TimedOut,0.3003
240,41,227.70,ReachedGoal,0.3003
240,42,229.40,ReachedGoal,0.3003
240,43,-88.80,TimedOut,0.3003
240,44,279.10,ReachedGoal,0.3003
240,45,264.30,ReachedGoal,0.3003
240,46,166.50,ReachedGoal,0.3003
240,47,274.90,ReachedGoal,0.3003
240,48,257.40,ReachedGoal,0.3003
240,49,-106.60,TimedOut,0.3003
241,0,266.50,ReachedGoal,0.2988
241,1,222.20,ReachedGoal,0.2988
241,2,184.70,ReachedGoal,0.2988
241,3,200.00,ReachedGoal,0.2988
241,4,269.90,ReachedGoal,0.2988
241,5,-66.30,TimedOut,0.2988
241,6,-67.40,TimedOut,0.2988
241,7,-68.70,TimedOut,0.2988
241,8,282.90,ReachedGoal,0.2988
241,9,263.00,ReachedGoal,0.2988
241,10,-115.40,TimedOut,0.2988
241,11,252.20,ReachedGoal,0.2988
241,12,115.70,ReachedGoal,0.2988
241,13,175.60,ReachedGoal,0.2988
241,14,-57.00,TimedOut,0.2988
241,15,257.50,ReachedGoal,0.2988
241,16,260.00,ReachedGoal,0.2988
241,17,288.70,ReachedGoal,0.2988
241,18,268.50,ReachedGoal,0.2988
241,19,260.70,ReachedGoal,0.2988
241,20,292.80,ReachedGoal,0.2988
241,21,294.90,ReachedGoal,0.2988
241,22,284.00,ReachedGoal,0.2988
241,23,280.70,ReachedGoal,0.2988
241,24,-137.90,TimedOut,0.2988
241,25,-117.00,TimedOut,0.2988
241,26,240.00,ReachedGoal,0.2988
241,27,163.50,ReachedGoal,0.2988
241,28,-136.30,TimedOut,0.2988
241,29,-68.30,TimedOut,0.2988
241,30,290.00,ReachedGoal,0.2988
241,31,-155.80,TimedOut,0.2988
241,32,259.30,ReachedGoal,0.2988
241,33,275.40,ReachedGoal,0.2988
241,34,-106.20,TimedOut,0.2988
241,35,217.60,ReachedGoal,0.2988
241,36,260.20,ReachedGoal,0.2988
241,37,-136.20,TimedOut,0.2988
241,38,287.60,ReachedGoal,0.2988
241,39,265.70,ReachedGoal,0.2988
241,40,-87.20,TimedOut,0.2988
241,41,249.00,ReachedGoal,0.2988
241,42,-58.50,TimedOut,0.2988
241,43,179.60,ReachedGoal,0.2988
241,44,-68.80,TimedOut,0.2988
241,45,186.50,ReachedGoal,0.2988
241,46,165.80,ReachedGoal,0.2988
241,47,124.40,ReachedGoal,0.2988
241,48,292.70,ReachedGoal,0.2988
241,49,299.10,ReachedGoal,0.2988
242,0,292.60,ReachedGoal,0.2973
242,1,-243.90,TimedOut,0.2973
242,2,209.10,ReachedGoal,0.2973
242,3,291.00,ReachedGoal,0.2973
242,4,277.40,ReachedGoal,0.2973
242,5,-117.50,TimedOut,0.2973
242,6,242.40,ReachedGoal,0.2973
242,7,283.00,ReachedGoal,0.2973
242,8,-97.60,TimedOut,0.2973
242,9,-155.70,TimedOut,0.2973
242,10,-128.10,TimedOut,0.2973
242,11,256.00,ReachedGoal,0.2973
242,12,-77.60,TimedOut,0.2973
242,13,-87.80,TimedOut,0.2973
242,14,186.90,ReachedGoal,0.2973
242,15,-105.50,TimedOut,0.2973
242,16,-184.80,TimedOut,0.2973
242,17,216.50,ReachedGoal,0.2973
242,18,288.20,ReachedGoal,0.2973
242,19,203.00,ReachedGoal,0.2973
242,20,235.30,ReachedGoal,0.2973
242,21,-105.80,TimedOut,0.2973
242,22,-75.30,TimedOut,0.2973
242,23,273.00,ReachedGoal,0.2973
242,24,298.10,ReachedGoal,0.2973
242,25,-174.70,TimedOut,0.2973
242,26,172.00,ReachedGoal,0.2973
242,27,219.90,ReachedGoal,0.2973
242,28,254.00,ReachedGoal,0.2973
242,29,250.00,ReachedGoal,0.2973
242,30,246.40,ReachedGoal,0.2973
242,31,-76.70,TimedOut,0.2973
242,32,261.30,ReachedGoal,0.2973
242,33,253.90,ReachedGoal,0.2973
242,34,-184.20,TimedOut,0.2973
242,35,290.10,ReachedGoal,0.2973
242,36,138.80,ReachedGoal,0.2973
242,37,-184.60,TimedOut,0.2973
242,38,280.30,ReachedGoal,0.2973
242,39,-147.00,TimedOut,0.2973
242,40,251.90,ReachedGoal,0.2973
242,41,238.70,ReachedGoal,0.2973
242,42,296.80,ReachedGoal,0.2973
242,43,-85.60,TimedOut,0.2973
242,44,265.00,ReachedGoal,0.2973
242,45,-107.90,TimedOut,0.2973
242,46,272.30,ReachedGoal,0.2973
242,47,-107.10,TimedOut,0.2973
242,48,-98.20,TimedOut,0.2973
242,49,-97.60,TimedOut,0.2973
243,0,265.20,ReachedGoal,0.2958
243,1,287.00,ReachedGoal,0.2958
243,2,197.30,ReachedGoal,0.2958
243,3,255.10,ReachedGoal,0.2958
243,4,261.50,ReachedGoal,0.2958
243,5,258.80,ReachedGoal,0.2958
243,6,245.40,ReachedGoal,0.2958
243,7,268.20,ReachedGoal,0.2958
243,8,-85.60,TimedOut,0.2958
243,9,267.50,ReachedGoal,0.2958
243,10,289.40,ReachedGoal,0.2958
243,11,242.70,ReachedGoal,0.2958
243,12,-127.00,TimedOut,0.2958
243,13,266.80,ReachedGoal,0.2958
243,14,259.10,ReachedGoal,0.2958
243,15,255.20,ReachedGoal,0.2958
243,16,213.00,ReachedGoal,0.2958
243,17,251.10,ReachedGoal,0.2958
243,18,293.50,ReachedGoal,0.2958
243,19,204.60,ReachedGoal,0.2958
243,20,-115.20,TimedOut,0.2958
243,21,222.20,ReachedGoal,0.2958
243,22,235.50,ReachedGoal,0.2958
243,23,217.10,ReachedGoal,0.2958
243,24,239.00,ReachedGoal,0.2958
243,25,222.70,ReachedGoal,0.2958
243,26,229.80,ReachedGoal,0.2958
243,27,245.20,ReachedGoal,0.2958
243,28,164.10,ReachedGoal,0.2958
243,29,238.90,ReachedGoal,0.2958
243,30,225.80,ReachedGoal,0.2958
243,31,233.60,ReachedGoal,0.2958
243,32,251.30,ReachedGoal,0.2958
243,33,243.50,ReachedGoal,0.2958
243,34,-75.60,TimedOut,0.2958
243,35,199.50,ReachedGoal,0.2958
243,36,292.10,ReachedGoal,0.2958
243,37,274.10,ReachedGoal,0.2958
243,38,216.70,ReachedGoal,0.2958
243,39,-155.40,TimedOut,0.2958
243,40,238.40,ReachedGoal,0.2958
243,41,222.90,ReachedGoal,0.2958
243,42,198.10,ReachedGoal,0.2958
243,43,294.90,ReachedGoal,0.2958
243,44,293.30,ReachedGoal,0.2958
243,45,216.10,ReachedGoal,0.2958
243,46,294.30,ReachedGoal,0.2958
243,47,162.20,ReachedGoal,0.2958
243,48,298.20,ReachedGoal,0.2958
243,49,235.20,ReachedGoal,0.2958
244,0,-59.90,TimedOut,0.2943
244,1,173.70,ReachedGoal,0.2943
244,2,218.80,ReachedGoal,0.2943
244,3,271.60,ReachedGoal,0.2943
244,4,-155.90,TimedOut,0.2943
244,5,-87.00,TimedOut,0.2943
244,6,-108.30,TimedOut,0.2943
244,7,-79.30,TimedOut,0.2943
244,8,285.10,ReachedGoal,0.2943
244,9,-214.90,TimedOut,0.2943
244,10,-58.80,TimedOut,0.2943
244,11,272.90,ReachedGoal,0.2943
244,12,-137.20,TimedOut,0.2943
244,13,-117.50,TimedOut,0.2943
244,14,189.80,ReachedGoal,0.2943
244,15,-95.60,TimedOut,0.2943
244,16,219.40,ReachedGoal,0.2943
244,17,-86.00,TimedOut,0.2943
244,18,-67.80,TimedOut,0.2943
244,19,-98.60,TimedOut,0.2943
244,20,-86.90,TimedOut,0.2943
244,21,275.90,ReachedGoal,0.2943
244,22,-88.20,TimedOut,0.2943
244,23,-226.90,TimedOut,0.2943
244,24,-194.40,TimedOut,0.2943
244,25,-57.90,TimedOut,0.2943
244,26,295.40,ReachedGoal,0.2943
244,27,-79.40,TimedOut,0.2943
244,28,248.60,ReachedGoal,0.2943
244,29,-107.80,TimedOut,0.2943
244,30,248.20,ReachedGoal,0.2943
244,31,-78.60,TimedOut,0.2943
244,32,168.50,ReachedGoal,0.2943
244,33,-147.60,TimedOut,0.2943
244,34,-233.10,TimedOut,0.2943
244,35,218.70,ReachedGoal,0.2943
244,36,249.40,ReachedGoal,0.2943
244,37,223.60,ReachedGoal,0.2943
244,38,-136.00,TimedOut,0.2943
244,39,267.50,ReachedGoal,0.2943
244,40,225.60,ReachedGoal,0.2943
244,41,-85.80,TimedOut,0.2943
244,42,-87.50,TimedOut,0.2943
244,43,-77.40,TimedOut,0.2943
244,44,275.80,ReachedGoal,0.2943
244,45,-118.50,TimedOut,0.2943
244,46,-117.30,TimedOut,0.2943
244,47,-86.40,TimedOut,0.2943
244,48,203.70,ReachedGoal,0.2943
244,49,-117.70,TimedOut,0.2943
245,0,-107.40,TimedOut,0.2929
245,1,240.10,ReachedGoal,0.2929
245,2,247.90,ReachedGoal,0.2929
245,3,251.60,ReachedGoal,0.2929
245,4,291.00,ReachedGoal,0.2929
245,5,141.60,ReachedGoal,0.2929
245,6,-87.40,TimedOut,0.2929
245,7,-117.30,TimedOut,0.2929
245,8,-76.80,TimedOut,0.2929
245,9,-97.10,TimedOut,0.2929
245,10,187.30,ReachedGoal,0.2929
245,11,270.20,ReachedGoal,0.2929
245,12,-133.60,TimedOut,0.2929
245,13,257.60,ReachedGoal,0.2929
245,14,242.60,ReachedGoal,0.2929
245,15,-95.90,TimedOut,0.2929
245,16,255.60,ReachedGoal,0.2929
245,17,-165.30,TimedOut,0.2929
245,18,-67.20,TimedOut,0.2929
245,19,216.80,ReachedGoal,0.2929
245,20,-98.20,TimedOut,0.2929
245,21,-117.50,TimedOut,0.2929
245,22,200.90,ReachedGoal,0.2929
245,23,-118.30,TimedOut,0.2929
245,24,280.00,ReachedGoal,0.2929
245,25,-146.00,TimedOut,0.2929
245,26,-106.00,TimedOut,0.2929
245,27,109.50,ReachedGoal,0.2929
245,28,217.50,ReachedGoal,0.2929
245,29,-118.70,TimedOut,0.2929
245,30,284.20,ReachedGoal,0.2929
245,31,-275.40,TimedOut,0.2929
245,32,-109.20,TimedOut,0.2929
245,33,-87.90,TimedOut,0.2929
245,34,-89.60,TimedOut,0.2929
245,35,133.60,ReachedGoal,0.2929
245,36,258.20,ReachedGoal,0.2929
245,37,272.20,ReachedGoal,0.2929
245,38,-80.10,TimedOut,0.2929
245,39,-234.30,TimedOut,0.2929
245,40,220.60,ReachedGoal,0.2929
245,41,281.90,ReachedGoal,0.2929
245,42,-96.10,TimedOut,0.2929
245,43,-98.80,TimedOut,0.2929
245,44,251.10,ReachedGoal,0.2929
245,45,-107.00,TimedOut,0.2929
245,46,227.80,ReachedGoal,0.2929
245,47,-79.30,TimedOut,0.2929
245,48,151.50,ReachedGoal,0.2929
245,49,-96.60,TimedOut,0.2929
246,0,245.40,ReachedGoal,0.2914
246,1,287.30,ReachedGoal,0.2914
246,2,236.60,ReachedGoal,0.2914
246,3,286.40,ReachedGoal,0.2914
246,4,-127.30,TimedOut,0.2914
246,5,246.90,ReachedGoal,0.2914
246,6,187.50,ReachedGoal,0.2914
246,7,-68.00,TimedOut,0.2914
246,8,281.40,ReachedGoal,0.2914
246,9,257.50,ReachedGoal,0.2914
246,10,-155.20,TimedOut,0.2914
246,11,284.00,ReachedGoal,0.2914
246,12,-87.00,TimedOut,0.2914
246,13,-77.10,TimedOut,0.2914
246,14,243.70,ReachedGoal,0.2914
246,15,274.90,ReachedGoal,0.2914
246,16,253.20,ReachedGoal,0.2914
246,17,-95.40,TimedOut,0.2914
246,18,250.50,ReachedGoal,0.2914
246,19,273.70,ReachedGoal,0.2914
246,20,124.30,ReachedGoal,0.2914
246,21,-85.30,TimedOut,0.2914
246,22,273.10,ReachedGoal,0.2914
246,23,289.40,ReachedGoal,0.2914
246,24,295.70,ReachedGoal,0.2914
246,25,255.80,ReachedGoal,0.2914
246,26,-79.00,TimedOut,0.2914
246,27,231.30,ReachedGoal,0.2914
246,28,-124.90,TimedOut,0.2914
246,29,-226.50,TimedOut,0.2914
246,30,228.30,ReachedGoal,0.2914
246,31,171.40,ReachedGoal,0.2914
246,32,-57.10,TimedOut,0.2914
246,33,206.80,ReachedGoal,0.2914
246,34,-67.90,TimedOut,0.2914
246,35,255.00,ReachedGoal,0.2914
246,36,204.50,ReachedGoal,0.2914
246,37,-98.30,TimedOut,0.2914
246,38,-77.50,TimedOut,0.2914
246,39,-59.20,TimedOut,0.2914
246,40,247.50,ReachedGoal,0.2914
246,41,181.20,ReachedGoal,0.2914
246,42,215.10,ReachedGoal,0.2914
246,43,231.00,ReachedGoal,0.2914
246,44,203.50,ReachedGoal,0.2914
246,45,-106.50,TimedOut,0.2914
246,46,228.90,ReachedGoal,0.2914
246,47,190.40,ReachedGoal,0.2914
246,48,259.00,ReachedGoal,0.2914
246,49,247.20,ReachedGoal,0.2914
247,0,298.90,ReachedGoal,0.2899
247,1,294.30,ReachedGoal,0.2899
247,2,283.50,ReachedGoal,0.2899
247,3,252.60,ReachedGoal,0.2899
247,4,254.40,ReachedGoal,0.2899
247,5,236.40,ReachedGoal,0.2899
247,6,206.00,ReachedGoal,0.2899
247,7,-106.50,TimedOut,0.2899
247,8,-87.50,TimedOut,0.2899
247,9,-146.30,TimedOut,0.2899
247,10,-95.20,TimedOut,0.2899
247,11,237.30,ReachedGoal,0.2899
